GEOID,STATEFP,STATE,COUNTYFP,COUNTY,MEDN_INC23,TOT_HOUS23,LESS_10K23,10K_15K23,15K_20K23,20K_25K23,25K_30K23,30K_35K23,35K_40K23,40K_45K23,45K_50K23,50K_60K23,60K_75K23,75K_100K23,100_125K23,125_150K23,150_200K23,200K_MOR23
120330036033,12, Florida,033, Escambia County,87802.0,609,17,0,79,17,0,77,0,18,12,27,50,107,71,100,34,0
120330036034,12, Florida,033, Escambia County,106675.0,1788,0,95,0,58,34,22,0,0,0,31,150,345,440,164,432,17
120330036071,12, Florida,033, Escambia County,53750.0,910,68,20,124,35,68,14,25,48,30,70,61,121,81,71,17,57
120330036081,12, Florida,033, Escambia County,86250.0,246,0,0,0,17,0,0,0,0,15,18,7,88,14,49,38,0
120330036082,12, Florida,033, Escambia County,70634.0,846,33,63,49,0,15,95,15,0,53,30,170,114,52,46,47,64
120330036083,12, Florida,033, Escambia County,83583.0,1663,15,18,15,0,20,68,114,61,16,134,240,290,289,120,237,26
120330036084,12, Florida,033, Escambia County,90781.0,582,18,16,13,40,0,0,0,36,0,90,31,86,111,12,114,15
120330036091,12, Florida,033, Escambia County,65375.0,1027,11,39,14,65,43,0,103,78,9,120,198,188,14,74,63,8
120330036092,12, Florida,033, Escambia County,65250.0,470,46,15,0,29,0,7,18,0,24,71,34,82,17,4,55,68
120330036101,12, Florida,033, Escambia County,102639.0,1060,38,27,0,0,72,8,59,0,46,47,125,107,160,84,215,72
120330036102,12, Florida,033, Escambia County,62472.0,747,0,0,0,166,38,0,7,51,27,40,115,74,65,148,0,16
120330036103,12, Florida,033, Escambia County,78958.0,685,29,50,0,28,21,15,0,0,69,35,85,183,88,4,0,78
120330036111,12, Florida,033, Escambia County,104566.0,877,0,0,17,79,16,38,0,0,0,157,56,35,103,145,68,163
120330036112,12, Florida,033, Escambia County,92679.0,978,15,0,37,0,61,12,69,33,9,26,137,239,146,36,68,90
120330036113,12, Florida,033, Escambia County,64435.0,567,0,51,53,0,78,0,26,31,12,0,71,63,90,61,18,13
120330036121,12, Florida,033, Escambia County,111157.0,537,10,0,14,0,0,10,27,19,0,0,11,165,120,47,71,43
120330036122,12, Florida,033, Escambia County,77691.0,1461,95,0,52,106,0,113,44,58,9,91,147,326,229,54,81,56
120330036123,12, Florida,033, Escambia County,141518.0,452,0,0,8,0,0,0,10,0,0,27,23,65,45,65,125,84
120330036131,12, Florida,033, Escambia County,104605.0,684,0,32,11,10,10,17,26,9,16,44,35,41,186,85,127,35
120330036132,12, Florida,033, Escambia County,102813.0,479,11,6,0,0,22,0,23,0,25,24,80,40,89,41,48,70
120330036133,12, Florida,033, Escambia County,88633.0,539,0,0,19,22,75,16,16,6,52,49,0,56,86,10,114,18
120330036141,12, Florida,033, Escambia County,71023.0,238,0,32,0,0,0,0,10,0,18,0,130,0,0,0,0,48
120330036142,12, Florida,033, Escambia County,66037.0,630,69,18,0,0,33,79,0,10,0,77,57,37,92,0,94,64
120330036143,12, Florida,033, Escambia County,65718.0,581,0,11,27,12,23,13,0,57,52,80,72,143,37,38,0,16
120330036144,12, Florida,033, Escambia County,77550.0,752,16,89,0,33,18,35,63,0,12,80,28,174,30,26,86,62
120330037001,12, Florida,033, Escambia County,110349.0,693,11,0,32,9,13,20,0,0,27,38,36,132,129,33,169,44
120330037002,12, Florida,033, Escambia County,74429.0,724,0,13,0,54,6,88,26,0,15,50,118,81,49,88,123,13
120330037003,12, Florida,033, Escambia County,62845.0,600,0,117,42,49,52,7,2,26,0,1,48,51,112,27,30,36
120330038001,12, Florida,033, Escambia County,75417.0,490,0,13,40,0,21,16,15,17,0,40,80,124,40,20,38,26
120330038002,12, Florida,033, Escambia County,82134.0,596,54,20,0,12,118,0,26,0,12,11,6,74,111,33,43,76
120330038003,12, Florida,033, Escambia County,57947.0,643,9,27,22,20,18,30,60,20,16,189,39,40,27,89,34,3
120330039001,12, Florida,033, Escambia County,61477.0,550,86,43,37,0,14,0,0,0,72,10,58,35,0,92,17,86
120330039002,12, Florida,033, Escambia County,59141.0,325,0,10,23,13,0,33,25,11,0,53,0,47,20,0,44,46
120330039003,12, Florida,033, Escambia County,62823.0,458,0,30,12,0,31,0,0,130,0,22,65,42,98,0,14,14
120330039004,12, Florida,033, Escambia County,89470.0,545,0,0,0,10,40,0,20,0,0,62,94,122,47,0,90,60
120330040001,12, Florida,033, Escambia County,60847.0,397,15,53,10,7,4,35,0,28,26,10,40,63,51,47,8,0
120330040002,12, Florida,033, Escambia County,27885.0,222,6,10,24,23,59,3,11,14,21,5,0,30,0,14,0,2
120330040003,12, Florida,033, Escambia County,75556.0,194,0,9,14,17,5,6,18,0,9,6,11,68,28,0,0,3
120330040004,12, Florida,033, Escambia County,20313.0,475,36,151,48,27,10,37,44,50,0,19,17,7,24,2,3,0
120339900000,12, Florida,033, Escambia County,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120830001011,12, Florida,083, Marion County,,819,176,129,12,16,33,0,11,38,0,7,39,70,24,82,52,130
120830001012,12, Florida,083, Marion County,34712.0,481,80,67,66,0,16,13,9,22,51,0,28,26,30,0,40,33
120830001021,12, Florida,083, Marion County,120060.0,507,0,16,20,22,0,43,39,10,21,7,33,32,31,113,60,60
120830001022,12, Florida,083, Marion County,75139.0,363,0,0,0,34,17,11,25,29,13,37,15,9,117,12,19,25
120830002011,12, Florida,083, Marion County,39485.0,663,51,21,17,60,48,121,17,38,8,25,87,59,40,71,0,0
120830002012,12, Florida,083, Marion County,76042.0,320,0,57,0,15,21,14,26,0,9,3,0,36,31,85,0,23
120830002021,12, Florida,083, Marion County,58432.0,617,46,21,0,43,11,23,43,11,14,247,2,33,16,0,36,71
120830002022,12, Florida,083, Marion County,56000.0,412,6,45,0,13,11,25,6,19,0,96,79,42,27,10,6,27
120830002023,12, Florida,083, Marion County,,432,2,34,10,51,0,25,0,3,115,1,1,150,30,0,9,1
120830002031,12, Florida,083, Marion County,71304.0,466,13,62,6,14,12,0,11,36,18,40,74,16,80,57,27,0
120830003021,12, Florida,083, Marion County,46528.0,637,31,47,31,95,8,34,41,26,9,70,53,90,53,0,34,15
120830003022,12, Florida,083, Marion County,36250.0,677,104,21,107,66,34,3,23,17,68,8,39,116,17,17,16,21
120830003031,12, Florida,083, Marion County,48000.0,846,117,0,0,45,215,13,11,0,70,0,99,89,78,39,19,51
120830003032,12, Florida,083, Marion County,107656.0,223,23,38,8,9,0,0,0,0,12,10,0,11,20,28,64,0
120830003041,12, Florida,083, Marion County,65703.0,238,0,0,0,51,0,43,16,0,0,0,32,13,21,14,20,28
120830003042,12, Florida,083, Marion County,,63,0,0,7,0,0,0,27,0,6,0,0,0,0,17,0,6
120830004011,12, Florida,083, Marion County,74414.0,557,0,19,10,18,52,30,16,23,38,24,56,66,100,25,19,61
120830004012,12, Florida,083, Marion County,78333.0,496,43,0,14,30,0,22,9,45,6,29,49,171,34,0,36,8
120830004021,12, Florida,083, Marion County,76288.0,676,15,61,59,113,0,19,0,0,19,0,18,232,31,73,29,7
120830004022,12, Florida,083, Marion County,52180.0,493,106,0,19,0,37,0,29,0,18,138,76,59,0,11,0,0
120830004023,12, Florida,083, Marion County,65492.0,279,0,0,0,12,15,27,60,0,19,0,33,90,23,0,0,0
120830004024,12, Florida,083, Marion County,,148,0,0,19,39,0,0,22,5,0,17,20,0,26,0,0,0
120830005011,12, Florida,083, Marion County,47639.0,319,0,9,8,48,8,34,20,15,26,18,44,28,4,45,0,12
120830005012,12, Florida,083, Marion County,50000.0,206,0,16,6,32,11,6,8,14,10,15,10,20,10,5,15,28
120830005013,12, Florida,083, Marion County,26853.0,317,77,14,17,9,66,23,14,13,0,7,14,53,0,0,0,10
120830005021,12, Florida,083, Marion County,38458.0,465,20,62,38,39,17,45,30,17,17,34,60,36,16,3,0,31
120830005022,12, Florida,083, Marion County,39583.0,249,78,28,0,0,5,11,3,0,23,24,44,19,6,8,0,0
120830006011,12, Florida,083, Marion County,40373.0,487,55,0,25,68,57,30,0,57,62,27,35,10,42,0,19,0
120830006012,12, Florida,083, Marion County,29786.0,580,0,56,11,0,242,12,32,56,8,0,8,9,79,18,49,0
120830006013,12, Florida,083, Marion County,57264.0,635,22,55,22,18,28,33,46,10,50,52,135,23,21,78,42,0
120830006041,12, Florida,083, Marion County,36921.0,371,45,24,22,22,22,19,53,0,30,11,12,63,0,0,7,41
120830006042,12, Florida,083, Marion County,60385.0,438,11,23,33,14,10,46,18,0,0,62,113,0,30,21,57,0
120830006043,12, Florida,083, Marion County,46607.0,358,14,18,37,14,30,0,25,32,14,85,11,29,9,40,0,0
120830006051,12, Florida,083, Marion County,52802.0,639,61,31,25,97,58,7,9,19,0,139,29,35,44,55,30,0
120830006052,12, Florida,083, Marion County,52019.0,605,10,28,43,126,14,37,0,16,18,71,94,62,65,0,21,0
120830006061,12, Florida,083, Marion County,44211.0,726,54,66,82,9,46,50,36,26,68,87,111,17,0,45,10,19
120830006062,12, Florida,083, Marion County,46940.0,443,7,53,0,0,83,37,10,9,29,52,28,18,96,0,0,21
120830006071,12, Florida,083, Marion County,47222.0,756,168,11,93,0,9,0,0,41,78,154,73,41,48,8,16,16
120830006072,12, Florida,083, Marion County,41477.0,542,35,0,54,28,21,72,48,36,12,55,63,43,21,8,46,0
120830007031,12, Florida,083, Marion County,33324.0,557,19,37,198,10,0,44,61,0,13,54,34,53,34,0,0,0
120830007032,12, Florida,083, Marion County,39308.0,1012,0,0,148,71,47,146,130,24,37,87,90,109,22,83,18,0
120830007033,12, Florida,083, Marion County,48906.0,211,14,13,0,0,0,0,74,0,8,0,36,54,12,0,0,0
120830007041,12, Florida,083, Marion County,76755.0,828,34,10,51,41,18,80,25,15,23,55,29,180,157,101,0,9
120830007051,12, Florida,083, Marion County,60909.0,852,0,71,129,50,58,10,49,23,11,21,31,107,36,46,157,53
120830007061,12, Florida,083, Marion County,67644.0,1179,19,83,14,13,38,13,51,24,116,96,170,264,174,62,11,31
120830007062,12, Florida,083, Marion County,66932.0,631,0,103,12,11,0,67,0,52,23,13,120,74,66,32,25,33
120830007063,12, Florida,083, Marion County,114219.0,234,0,0,0,0,0,53,0,0,0,0,37,5,32,48,59,0
120830007071,12, Florida,083, Marion County,70699.0,595,16,60,19,16,8,36,17,17,43,15,93,68,49,18,105,15
120830007072,12, Florida,083, Marion County,,194,7,0,9,27,46,16,0,7,0,19,15,7,0,7,26,8
120830008031,12, Florida,083, Marion County,63810.0,942,71,68,0,25,16,62,52,51,71,33,220,157,44,48,24,0
120830008032,12, Florida,083, Marion County,48172.0,458,0,54,18,63,0,76,0,0,67,0,114,17,0,0,0,49
120830008041,12, Florida,083, Marion County,48906.0,589,46,25,0,15,7,137,8,42,18,48,62,99,49,22,11,0
120830008051,12, Florida,083, Marion County,51861.0,839,56,0,15,86,98,13,18,74,26,92,147,93,70,0,0,51
120830008052,12, Florida,083, Marion County,75349.0,654,15,0,0,45,60,0,13,0,58,13,88,325,37,0,0,0
120830008053,12, Florida,083, Marion County,57393.0,1071,127,0,0,0,0,88,171,79,30,42,57,73,217,58,74,55
120830008061,12, Florida,083, Marion County,52905.0,802,130,0,0,34,90,14,43,67,9,72,49,138,28,96,16,16
120830008062,12, Florida,083, Marion County,75625.0,248,7,0,0,0,0,0,43,0,9,7,56,56,16,8,38,8
120830008071,12, Florida,083, Marion County,,149,10,0,0,27,0,0,32,0,0,0,0,10,30,17,23,0
120830008072,12, Florida,083, Marion County,59458.0,878,0,0,34,182,0,29,11,77,10,109,95,126,118,75,12,0
120830008073,12, Florida,083, Marion County,76447.0,482,22,0,0,0,0,0,11,118,0,26,42,49,42,0,74,98
120830008081,12, Florida,083, Marion County,62428.0,1155,67,9,33,16,20,94,85,47,62,94,205,211,174,38,0,0
120830008082,12, Florida,083, Marion County,33750.0,446,9,87,0,17,41,69,21,20,53,14,0,63,10,0,18,24
120830008091,12, Florida,083, Marion County,81806.0,307,0,0,0,10,0,10,0,10,9,27,55,75,20,31,41,19
120830008092,12, Florida,083, Marion County,65625.0,909,10,10,10,132,20,0,0,189,0,68,159,136,108,29,29,9
120830008101,12, Florida,083, Marion County,67657.0,1284,39,18,154,54,20,74,35,68,20,81,358,99,138,80,34,12
120830008102,12, Florida,083, Marion County,78250.0,334,0,0,8,0,0,0,9,32,0,55,60,51,17,13,73,16
120830008111,12, Florida,083, Marion County,74696.0,1117,47,56,0,13,75,45,21,13,20,46,227,157,110,15,193,79
120830008112,12, Florida,083, Marion County,64879.0,1056,0,0,0,71,0,42,40,202,13,41,133,136,253,61,36,28
120830009011,12, Florida,083, Marion County,64956.0,333,0,0,0,0,38,0,0,15,30,0,85,76,7,0,17,65
120830009012,12, Florida,083, Marion County,78750.0,898,86,0,15,16,0,32,41,0,0,57,126,239,184,0,102,0
120830009013,12, Florida,083, Marion County,71223.0,367,18,0,14,54,60,0,0,0,0,15,46,35,0,0,70,55
120830009014,12, Florida,083, Marion County,42040.0,464,0,0,53,10,52,15,0,125,47,0,86,54,22,0,0,0
120830009015,12, Florida,083, Marion County,42708.0,772,39,68,75,79,48,43,9,69,56,94,104,41,8,0,39,0
120830009031,12, Florida,083, Marion County,75208.0,949,40,21,0,19,0,104,49,90,0,89,60,152,158,30,108,29
120830009032,12, Florida,083, Marion County,61706.0,453,9,11,15,25,23,13,18,0,0,62,136,26,40,13,62,0
120830009041,12, Florida,083, Marion County,62455.0,1317,0,109,59,32,25,49,74,0,129,154,89,276,246,23,52,0
120830009042,12, Florida,083, Marion County,65238.0,899,153,19,41,47,0,0,31,95,0,54,138,118,13,79,88,23
120830009043,12, Florida,083, Marion County,61433.0,787,32,102,40,55,24,36,0,0,26,55,142,174,101,0,0,0
120830010031,12, Florida,083, Marion County,40962.0,576,57,56,47,35,14,71,3,13,25,30,93,68,45,5,6,8
120830010051,12, Florida,083, Marion County,90104.0,646,24,0,0,0,1,36,49,27,14,70,0,283,66,0,76,0
120830010052,12, Florida,083, Marion County,90574.0,1247,76,0,0,0,22,0,20,42,61,67,163,228,108,303,95,62
120830010053,12, Florida,083, Marion County,44241.0,851,175,21,15,104,16,57,18,28,48,27,86,75,53,93,35,0
120830010054,12, Florida,083, Marion County,59605.0,380,0,0,0,0,0,40,28,18,46,61,0,110,60,0,0,17
120830010071,12, Florida,083, Marion County,60307.0,958,31,81,33,39,15,15,17,58,53,130,139,131,86,16,51,63
120830010072,12, Florida,083, Marion County,51919.0,474,19,0,107,0,16,14,17,0,31,58,99,76,0,0,37,0
120830010073,12, Florida,083, Marion County,29792.0,875,12,116,15,258,38,0,28,74,67,18,108,62,17,26,36,0
120830010074,12, Florida,083, Marion County,95409.0,961,0,16,18,75,34,0,29,47,15,95,48,147,16,275,82,64
120830010081,12, Florida,083, Marion County,56736.0,815,41,46,35,84,33,0,16,39,15,144,50,109,97,55,40,11
120830010082,12, Florida,083, Marion County,46645.0,719,129,25,0,71,72,27,12,11,35,69,91,89,48,21,10,9
120830010083,12, Florida,083, Marion County,55845.0,805,33,0,16,10,28,32,26,88,67,138,142,74,48,0,55,48
120830010091,12, Florida,083, Marion County,100429.0,1853,16,0,0,0,17,23,0,31,0,42,299,487,202,418,72,246
120830010092,12, Florida,083, Marion County,110147.0,756,27,96,0,0,0,0,20,64,60,28,17,47,35,184,145,33
120830010093,12, Florida,083, Marion County,99451.0,414,0,18,0,0,0,0,0,0,86,0,16,105,37,94,21,37
120830010101,12, Florida,083, Marion County,64741.0,1262,28,0,0,29,192,19,122,80,19,116,202,175,187,44,13,36
120830010102,12, Florida,083, Marion County,48224.0,769,34,8,28,118,48,24,54,65,19,71,72,114,96,0,10,8
120830010111,12, Florida,083, Marion County,71708.0,1110,37,0,112,0,65,0,8,34,74,74,183,222,83,44,81,93
120830010112,12, Florida,083, Marion County,73040.0,427,0,0,0,0,0,0,0,21,72,27,157,57,16,37,40,0
120830010113,12, Florida,083, Marion County,,288,103,0,0,0,0,24,15,0,0,10,136,0,0,0,0,0
120830010121,12, Florida,083, Marion County,57434.0,1457,90,0,14,114,25,34,12,79,45,393,248,42,165,121,26,49
120830010131,12, Florida,083, Marion County,52664.0,1428,0,131,0,157,57,31,0,105,113,177,18,197,320,59,0,63
120830010132,12, Florida,083, Marion County,70866.0,731,76,0,81,0,27,5,48,0,80,0,180,136,0,57,0,41
120830010133,12, Florida,083, Marion County,64907.0,702,19,42,0,0,75,0,19,61,23,86,119,20,61,95,68,14
120830011021,12, Florida,083, Marion County,46146.0,387,20,34,18,57,0,18,10,31,12,60,42,11,22,18,20,14
120830011022,12, Florida,083, Marion County,46683.0,845,19,63,16,103,33,120,18,33,51,20,81,139,64,53,18,14
120830011031,12, Florida,083, Marion County,68160.0,893,270,0,0,16,28,11,0,12,0,65,71,106,210,104,0,0
120830011032,12, Florida,083, Marion County,57331.0,1215,0,34,79,34,16,180,20,28,20,199,133,292,77,39,48,16
120830011033,12, Florida,083, Marion County,68147.0,1366,20,35,0,80,60,0,53,57,121,137,188,278,164,84,82,7
120830011051,12, Florida,083, Marion County,47222.0,868,199,62,119,0,12,34,0,0,91,21,108,98,21,6,82,15
120830011052,12, Florida,083, Marion County,58542.0,1274,39,58,79,37,11,112,37,65,106,114,151,89,79,100,139,58
120830011061,12, Florida,083, Marion County,54688.0,583,26,0,30,26,56,15,0,80,38,49,7,24,100,60,17,55
120830011062,12, Florida,083, Marion County,47823.0,470,110,27,28,0,34,0,18,0,72,33,54,16,22,0,29,27
120830012041,12, Florida,083, Marion County,70909.0,668,23,0,17,14,0,0,100,38,26,58,65,101,58,156,12,0
120830012042,12, Florida,083, Marion County,34315.0,751,84,193,0,38,22,47,14,134,31,98,26,64,0,0,0,0
120830012043,12, Florida,083, Marion County,36368.0,417,0,14,0,38,0,110,85,0,10,30,81,15,34,0,0,0
120830012044,12, Florida,083, Marion County,51959.0,854,86,12,30,32,20,19,34,165,0,102,54,162,46,0,29,63
120830012051,12, Florida,083, Marion County,42708.0,610,90,0,72,0,102,8,31,24,11,33,57,66,6,59,0,51
120830012052,12, Florida,083, Marion County,66771.0,775,17,0,27,18,26,13,70,40,113,55,73,116,69,97,41,0
120830012053,12, Florida,083, Marion County,112596.0,605,19,13,10,0,34,0,18,26,0,44,71,49,31,54,202,34
120830012061,12, Florida,083, Marion County,60991.0,1073,6,63,11,59,46,17,62,27,21,106,451,133,36,26,4,5
120830012081,12, Florida,083, Marion County,65735.0,776,0,0,35,46,25,31,8,57,69,48,94,89,20,167,56,31
120830012082,12, Florida,083, Marion County,55147.0,884,58,12,37,73,81,11,33,30,65,58,77,190,97,9,47,6
120830012091,12, Florida,083, Marion County,62879.0,610,21,0,0,52,72,27,0,44,63,21,44,67,142,17,40,0
120830012092,12, Florida,083, Marion County,94960.0,689,0,15,0,0,0,0,0,0,13,67,163,100,141,108,82,0
120830012101,12, Florida,083, Marion County,65750.0,1315,25,35,116,319,0,0,86,27,30,0,227,174,115,48,82,31
120830012102,12, Florida,083, Marion County,73967.0,1403,115,0,0,19,31,64,59,176,0,104,143,134,264,96,89,109
120830012111,12, Florida,083, Marion County,68090.0,722,14,12,11,42,0,25,11,133,52,27,144,53,23,175,0,0
120830012112,12, Florida,083, Marion County,30431.0,330,78,45,6,4,27,34,0,5,17,21,9,53,24,0,7,0
120830013011,12, Florida,083, Marion County,42995.0,1010,60,9,41,0,93,11,121,255,7,10,42,83,211,40,0,27
120830013012,12, Florida,083, Marion County,48512.0,1281,128,0,72,139,34,186,11,51,32,33,142,156,60,38,53,146
120830013013,12, Florida,083, Marion County,79508.0,371,0,46,0,0,27,22,0,11,25,16,0,84,26,5,98,11
120830013021,12, Florida,083, Marion County,68642.0,974,0,25,0,17,91,10,65,88,0,88,210,73,41,0,71,195
120830013022,12, Florida,083, Marion County,67031.0,1253,98,0,0,47,22,29,111,14,46,165,204,198,201,78,26,14
120830013023,12, Florida,083, Marion County,85677.0,377,15,0,3,0,15,14,0,0,0,11,52,96,49,56,52,14
120830014011,12, Florida,083, Marion County,41400.0,610,33,32,30,14,21,70,91,29,47,43,100,0,73,13,0,14
120830014012,12, Florida,083, Marion County,35132.0,436,30,7,96,46,37,0,38,25,0,0,52,22,47,0,36,0
120830014013,12, Florida,083, Marion County,,641,147,144,26,19,0,41,52,83,0,12,60,15,12,30,0,0
120830014014,12, Florida,083, Marion County,25570.0,465,62,27,66,44,161,0,0,0,0,22,7,59,17,0,0,0
120830014031,12, Florida,083, Marion County,69000.0,1016,59,13,18,91,0,20,21,13,103,112,206,149,111,49,51,0
120830014032,12, Florida,083, Marion County,28553.0,662,45,44,0,191,73,46,0,0,45,18,78,68,30,0,24,0
120830014033,12, Florida,083, Marion County,31365.0,898,0,0,171,19,134,248,38,0,126,46,30,10,61,0,15,0
120830014034,12, Florida,083, Marion County,83333.0,226,0,0,0,0,0,0,0,22,0,23,28,79,60,14,0,0
120830014041,12, Florida,083, Marion County,37086.0,567,12,20,37,0,73,13,218,12,0,0,97,48,0,37,0,0
120830015001,12, Florida,083, Marion County,34335.0,611,21,136,21,0,30,114,49,64,0,93,14,18,13,8,0,30
120830015002,12, Florida,083, Marion County,38843.0,654,46,81,29,46,39,0,136,10,9,51,17,126,0,19,11,34
120830016001,12, Florida,083, Marion County,48542.0,80,0,0,8,27,0,0,0,0,12,22,0,11,0,0,0,0
120830016002,12, Florida,083, Marion County,52705.0,770,57,29,22,9,51,38,63,33,63,124,65,63,54,10,46,43
120830017001,12, Florida,083, Marion County,23100.0,1084,123,205,173,79,55,37,43,83,30,156,43,0,0,57,0,0
120830017002,12, Florida,083, Marion County,28052.0,842,182,26,79,94,181,16,66,0,66,24,54,37,17,0,0,0
120830017003,12, Florida,083, Marion County,12435.0,463,101,148,84,16,13,0,10,13,0,0,0,78,0,0,0,0
120830018001,12, Florida,083, Marion County,50352.0,259,7,32,24,0,7,27,0,17,0,117,0,25,3,0,0,0
120830018002,12, Florida,083, Marion County,30170.0,444,123,35,16,38,7,67,21,30,0,19,34,14,7,0,33,0
120830019001,12, Florida,083, Marion County,40757.0,401,49,10,11,13,67,28,11,64,0,10,77,19,31,0,11,0
120830019002,12, Florida,083, Marion County,62826.0,224,0,0,45,26,17,0,0,0,9,0,47,15,46,0,11,8
120830019003,12, Florida,083, Marion County,71629.0,541,0,0,12,0,21,0,0,8,31,78,170,33,85,54,29,20
120830020011,12, Florida,083, Marion County,31250.0,608,66,106,0,77,27,56,117,36,21,16,9,77,0,0,0,0
120830020012,12, Florida,083, Marion County,58227.0,841,0,22,37,24,58,77,79,8,47,99,34,180,107,35,2,32
120830020021,12, Florida,083, Marion County,58963.0,758,55,24,78,15,11,92,12,30,29,50,171,80,40,0,30,41
120830020022,12, Florida,083, Marion County,37148.0,604,113,0,10,72,15,37,64,91,60,62,0,62,9,9,0,0
120830020023,12, Florida,083, Marion County,48726.0,409,12,0,0,0,43,0,14,6,210,0,10,38,13,13,0,50
120830021001,12, Florida,083, Marion County,36250.0,490,7,0,50,14,134,37,6,0,26,73,32,7,49,39,0,16
120830021002,12, Florida,083, Marion County,64219.0,383,9,32,18,0,0,0,46,6,11,44,42,69,86,8,0,12
120830021003,12, Florida,083, Marion County,132440.0,543,0,0,0,0,0,10,0,9,0,13,52,129,38,21,52,219
120830021004,12, Florida,083, Marion County,170000.0,388,20,0,0,11,17,8,0,0,0,25,20,28,23,30,28,178
